Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Hammil Lake,Bayfield,2467900,NO,4,,043148,NW,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
07/23/2016,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/31/2016,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/13/2016,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/28/2016,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
04/29/2017,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/14/2017,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
05/28/2017,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/11/2017,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
06/25/2017,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/11/2017,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
07/23/2017,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/13/2017,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
08/27/2017,Wendy Hanneman,Citizen Lake Monitoring - Water Quality - Hammil Lake (2467900); Nr Center
