Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Two Sisters Lake,Oneida,1588200,NO,44,,443147,NE,SPRING



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,08/10/1973,,,,,20,,51,,,,,,
1,11/12/1973,,,,,70,,61,,,,,,
1,03/14/1974,,,,,20,,51,,,,,,
1,05/07/1974,,,,,40,,57,,,,,,
1,08/10/1974,,,,,20,,51,,,,,,
1,10/18/1974,,,,,90,,63,,,,,,
1,01/27/1975,,,,,10,,46,,,,,,
8190289,05/31/1986,23,NO,7,,,32,,,,,CLEAR,BLUE,
8190289,06/28/1986,19.75,NO,6,,,34,,,,,CLEAR,BLUE,
8190289,07/20/1986,16.25,NO,4.9,,,37,,,,,CLEAR,BLUE,
8190289,07/26/1986,17,NO,5.2,,,36,,,,,CLEAR,BLUE,
8190289,08/03/1986,14.75,NO,4.5,,,38,,,,,CLEAR,BLUE,
8190289,08/09/1986,15.5,NO,4.7,,,38,,,,,CLEAR,BLUE,
8190289,09/13/1986,14.25,NO,4.3,,,39,,,,,,BROWN,
8190289,05/02/1987,10,NO,3,,,44,,,LOW,,,GREEN,
8190289,06/07/1987,20.25,NO,6.2,,,34,,,,,CLEAR,BLUE,
8190289,06/28/1987,22.5,NO,6.8,,,32,,,,,CLEAR,BLUE,
8190289,07/18/1987,23.25,NO,7.1,,,32,,,,,CLEAR,BLUE,
8190289,07/26/1987,22.5,NO,6.8,,,32,,,,,CLEAR,BLUE,
8190289,08/08/1987,23.5,NO,7.1,,,32,,,,,CLEAR,BLUE,
8190289,09/05/1987,20.25,NO,6.2,,,34,,,,,CLEAR,BLUE,
8190289,09/27/1987,20.75,NO,6.3,,,33,,,,,CLEAR,BLUE,
07/20/2009,20,FEET,19.2,DEGREES C,8.97,MG/L
07/20/2009,25,FEET,10.1,DEGREES C,8.92,MG/L
07/20/2009,30,FEET,14.6,DEGREES C,10.21,MG/L
07/20/2009,35,FEET,12.1,DEGREES C,7.96,MG/L
07/20/2009,40,FEET,10.2,DEGREES C,4.54,MG/L
07/20/2009,50,FEET,8.6,DEGREES C,.15,MG/L
07/20/2009,60,FEET,8,DEGREES C,.1,MG/L
07/20/2009,65,FEET,7.6,DEGREES C,.03,MG/L
08/03/2009,5,FEET,20.7,DEGREES C,8.68,MG/L
08/03/2009,10,FEET,20.3,DEGREES C,8.79,MG/L
08/03/2009,15,FEET,20.1,DEGREES C,8.86,MG/L
08/03/2009,20,FEET,20,DEGREES C,8.78,MG/L
08/03/2009,25,FEET,19.9,DEGREES C,8.76,MG/L
08/03/2009,30,FEET,16.5,DEGREES C,9.3,MG/L
08/03/2009,35,FEET,12.8,DEGREES C,7.75,MG/L
08/03/2009,40,FEET,10.6,DEGREES C,3.47,MG/L
08/03/2009,50,FEET,8.7,DEGREES C,.1,MG/L
08/03/2009,60,FEET,8.2,DEGREES C,.06,MG/L
08/03/2009,65,FEET,7.7,DEGREES C,0,MG/L
08/24/2009,5,FEET,20.9,DEGREES C,8.77,MG/L
08/24/2009,10,FEET,20.5,DEGREES C,8.81,MG/L
08/24/2009,15,FEET,20.4,DEGREES C,8.84,MG/L
08/24/2009,20,FEET,20.3,DEGREES C,8.81,MG/L
08/24/2009,25,FEET,20.1,DEGREES C,8.7,MG/L
08/24/2009,30,FEET,18.2,DEGREES C,8.37,MG/L
08/24/2009,35,FEET,13.7,DEGREES C,5.63,MG/L
08/24/2009,40,FEET,11.2,DEGREES C,1.1,MG/L
08/24/2009,50,FEET,8.9,DEGREES C,.09,MG/L
08/24/2009,60,FEET,8.5,DEGREES C,.05,MG/L
08/24/2009,65,FEET,8.3,DEGREES C,.02,MG/L
09/08/2009,5,FEET,21.8,DEGREES C,8.91,MG/L
09/08/2009,10,FEET,21.1,DEGREES C,9.12,MG/L
09/08/2009,15,FEET,20.6,DEGREES C,9.14,MG/L
09/08/2009,20,FEET,20.1,DEGREES C,8.96,MG/L
09/08/2009,25,FEET,19.6,DEGREES C,8.51,MG/L
09/08/2009,30,FEET,18.8,DEGREES C,7.42,MG/L
09/08/2009,35,FEET,14.3,DEGREES C,3.7,MG/L
09/08/2009,40,FEET,11.3,DEGREES C,.15,MG/L
09/08/2009,50,FEET,9.5,DEGREES C,.08,MG/L
09/08/2009,60,FEET,8.7,DEGREES C,.06,MG/L
09/08/2009,65,FEET,8.6,DEGREES C,.02,MG/L
09/24/2009,5,FEET,21.2,DEGREES C,8.95,MG/L
09/24/2009,10,FEET,20.9,DEGREES C,9,MG/L
09/24/2009,15,FEET,20.7,DEGREES C,8.99,MG/L
09/24/2009,20,FEET,20.6,DEGREES C,9,MG/L
09/24/2009,25,FEET,20.3,DEGREES C,8.76,MG/L
09/24/2009,30,FEET,18.5,DEGREES C,5.37,MG/L
09/24/2009,35,FEET,15.1,DEGREES C,1.48,MG/L
09/24/2009,40,FEET,12,DEGREES C,.13,MG/L
09/24/2009,50,FEET,10,DEGREES C,.05,MG/L
09/24/2009,60,FEET,9,DEGREES C,.04,MG/L
09/24/2009,65,FEET,8.7,DEGREES C,.01,MG/L
10/09/2009,5,FEET,13.2,DEGREES C,8.82,MG/L
10/09/2009,10,FEET,13.3,DEGREES C,8.75,MG/L
10/09/2009,15,FEET,13.3,DEGREES C,8.7,MG/L
10/09/2009,20,FEET,13.3,DEGREES C,8.65,MG/L
10/09/2009,25,FEET,13.3,DEGREES C,8.61,MG/L
10/09/2009,30,FEET,13.3,DEGREES C,8.66,MG/L
10/09/2009,35,FEET,13.2,DEGREES C,8.72,MG/L
10/09/2009,40,FEET,13.2,DEGREES C,8.73,MG/L
10/09/2009,50,FEET,8.9,DEGREES C,.26,MG/L
10/09/2009,60,FEET,8.2,DEGREES C,.14,MG/L
10/09/2009,65,FEET,8.1,DEGREES C,.08,MG/L
04/19/2010,5,FEET,9.2,DEGREES C,10.99,MG/L
04/19/2010,10,FEET,8.6,DEGREES C,10.97,MG/L
04/19/2010,15,FEET,8.3,DEGREES C,10.99,MG/L
04/19/2010,20,FEET,8,DEGREES C,10.97,MG/L
04/19/2010,25,FEET,7.9,DEGREES C,10.89,MG/L
04/19/2010,30,FEET,7.8,DEGREES C,10.84,MG/L
04/19/2010,35,FEET,7.7,DEGREES C,10.71,MG/L
04/19/2010,40,FEET,7.6,DEGREES C,10.69,MG/L
04/19/2010,50,FEET,7.6,DEGREES C,10.57,MG/L
04/19/2010,60,FEET,7.5,DEGREES C,10.42,MG/L
04/19/2010,65,FEET,7.2,DEGREES C,.18,MG/L
05/06/2010,5,FEET,12.2,DEGREES C,10.46,MG/L
05/06/2010,10,FEET,11.9,DEGREES C,10.52,MG/L
05/06/2010,15,FEET,11.7,DEGREES C,10.53,MG/L
05/06/2010,20,FEET,11.6,DEGREES C,10.53,MG/L
05/06/2010,25,FEET,11.5,DEGREES C,10.52,MG/L
05/06/2010,30,FEET,11.1,DEGREES C,10.55,MG/L
05/06/2010,35,FEET,10.3,DEGREES C,10.5,MG/L
05/06/2010,40,FEET,9.4,DEGREES C,10.29,MG/L
05/06/2010,50,FEET,8.5,DEGREES C,8.95,MG/L
05/06/2010,60,FEET,8,DEGREES C,8.25,MG/L
05/06/2010,65,FEET,7.8,DEGREES C,.17,MG/L
05/17/2010,5,FEET,13.3,DEGREES C,10.48,MG/L
05/17/2010,10,FEET,12.1,DEGREES C,10.71,MG/L
05/17/2010,15,FEET,11.7,DEGREES C,10.73,MG/L
05/17/2010,20,FEET,11.4,DEGREES C,10.75,MG/L
05/17/2010,25,FEET,11.3,DEGREES C,10.72,MG/L
05/17/2010,30,FEET,11.1,DEGREES C,10.67,MG/L
05/17/2010,35,FEET,11,DEGREES C,10.62,MG/L
05/17/2010,40,FEET,10.5,DEGREES C,10.13,MG/L
05/17/2010,50,FEET,8.6,DEGREES C,7.3,MG/L
05/17/2010,60,FEET,8,DEGREES C,5.2,MG/L
05/17/2010,65,FEET,7.7,DEGREES C,.13,MG/L
06/07/2010,5,FEET,19.8,DEGREES C,9.03,MG/L
06/07/2010,10,FEET,19.5,DEGREES C,9.09,MG/L
06/07/2010,15,FEET,18.4,DEGREES C,10.79,MG/L
06/07/2010,20,FEET,14.3,DEGREES C,11.18,MG/L
06/07/2010,25,FEET,13.1,DEGREES C,10.93,MG/L
06/07/2010,30,FEET,12.6,DEGREES C,10.76,MG/L
06/07/2010,35,FEET,11.7,DEGREES C,9.97,MG/L
06/07/2010,40,FEET,10.7,DEGREES C,8.47,MG/L
06/07/2010,50,FEET,9.4,DEGREES C,4.8,MG/L
06/07/2010,60,FEET,8.7,DEGREES C,2.08,MG/L
06/07/2010,65,FEET,8.4,DEGREES C,.11,MG/L
06/17/2010,5,FEET,19,DEGREES C,9.43,MG/L
06/17/2010,10,FEET,18.6,DEGREES C,9.47,MG/L
06/17/2010,15,FEET,18.2,DEGREES C,9.48,MG/L
06/17/2010,20,FEET,15.5,DEGREES C,11.07,MG/L
06/17/2010,25,FEET,13.9,DEGREES C,10.95,MG/L
06/17/2010,30,FEET,12.8,DEGREES C,10.18,MG/L
06/17/2010,35,FEET,11.9,DEGREES C,9.84,MG/L
06/17/2010,40,FEET,11,DEGREES C,8.52,MG/L
06/17/2010,50,FEET,9.2,DEGREES C,2.6,MG/L
06/17/2010,60,FEET,8.5,DEGREES C,.15,MG/L
06/17/2010,65,FEET,8.3,DEGREES C,.05,MG/L
07/09/2010,5,FEET,24.8,DEGREES C,8.65,MG/L
07/09/2010,10,FEET,24.5,DEGREES C,8.68,MG/L
07/09/2010,15,FEET,23.3,DEGREES C,8.94,MG/L
07/09/2010,20,FEET,20.3,DEGREES C,9.85,MG/L
07/09/2010,25,FEET,16.3,DEGREES C,11.04,MG/L
07/09/2010,30,FEET,13.9,DEGREES C,9.75,MG/L
07/09/2010,35,FEET,12.6,DEGREES C,8.33,MG/L
07/09/2010,40,FEET,11.3,DEGREES C,5.31,MG/L
07/09/2010,50,FEET,9.7,DEGREES C,.15,MG/L
07/09/2010,60,FEET,9.3,DEGREES C,.11,MG/L
07/09/2010,65,FEET,9.1,DEGREES C,.07,MG/L
07/25/2010,5,FEET,24.1,DEGREES C,8.74,MG/L
07/25/2010,10,FEET,23.8,DEGREES C,8.75,MG/L
07/25/2010,15,FEET,23.6,DEGREES C,8.75,MG/L
07/25/2010,20,FEET,22.4,DEGREES C,9.08,MG/L
07/25/2010,25,FEET,16.6,DEGREES C,10.85,MG/L
07/25/2010,30,FEET,14.1,DEGREES C,8.6,MG/L
07/25/2010,35,FEET,12.8,DEGREES C,7.29,MG/L
07/25/2010,40,FEET,11.5,DEGREES C,4.21,MG/L
07/25/2010,50,FEET,9.8,DEGREES C,.14,MG/L
07/25/2010,60,FEET,9.2,DEGREES C,.09,MG/L
07/25/2010,65,FEET,9.1,DEGREES C,.05,MG/L
08/12/2010,5,FEET,26.1,DEGREES C,8.59,MG/L
08/12/2010,10,FEET,25.3,DEGREES C,8.9,MG/L
08/12/2010,15,FEET,24.9,DEGREES C,8.85,MG/L
08/12/2010,20,FEET,24.5,DEGREES C,8.79,MG/L
08/12/2010,25,FEET,18.7,DEGREES C,10.94,MG/L
08/12/2010,30,FEET,15.9,DEGREES C,10.36,MG/L
08/12/2010,35,FEET,13.3,DEGREES C,5.96,MG/L
08/12/2010,40,FEET,11.3,DEGREES C,1.3,MG/L
08/12/2010,50,FEET,10,DEGREES C,.12,MG/L
08/12/2010,60,FEET,9.4,DEGREES C,.07,MG/L
08/12/2010,65,FEET,9.3,DEGREES C,.04,MG/L
08/23/2010,5,FEET,23.1,DEGREES C,9.12,MG/L
08/23/2010,10,FEET,22.9,DEGREES C,9.13,MG/L
08/23/2010,15,FEET,22.5,DEGREES C,9.11,MG/L
08/23/2010,20,FEET,22.3,DEGREES C,8.93,MG/L
08/23/2010,25,FEET,21.4,DEGREES C,8.68,MG/L
08/23/2010,30,FEET,17.1,DEGREES C,8.98,MG/L
08/23/2010,35,FEET,13.5,DEGREES C,4.57,MG/L
08/23/2010,40,FEET,11.7,DEGREES C,.91,MG/L
08/23/2010,50,FEET,10.3,DEGREES C,.14,MG/L
08/23/2010,60,FEET,9.6,DEGREES C,.08,MG/L
08/23/2010,65,FEET,9.4,DEGREES C,.04,MG/L
09/12/2010,5,FEET,18.2,DEGREES C,9.11,MG/L
09/12/2010,10,FEET,18.2,DEGREES C,9.11,MG/L
09/12/2010,15,FEET,18.1,DEGREES C,9.07,MG/L
09/12/2010,20,FEET,18.1,DEGREES C,9.04,MG/L
09/12/2010,25,FEET,18.1,DEGREES C,8.99,MG/L
09/12/2010,30,FEET,18,DEGREES C,8.96,MG/L
09/12/2010,35,FEET,13.5,DEGREES C,2.42,MG/L
09/12/2010,40,FEET,11.5,DEGREES C,.14,MG/L
09/12/2010,50,FEET,10.4,DEGREES C,.09,MG/L
09/12/2010,60,FEET,9.6,DEGREES C,.07,MG/L
09/12/2010,65,FEET,9.5,DEGREES C,.04,MG/L
10/05/2010,5,FEET,14.6,DEGREES C,9.33,MG/L
10/05/2010,10,FEET,14.3,DEGREES C,9.24,MG/L
10/05/2010,15,FEET,14.2,DEGREES C,9.19,MG/L
10/05/2010,20,FEET,14.2,DEGREES C,9.13,MG/L
10/05/2010,25,FEET,14.2,DEGREES C,9,MG/L
10/05/2010,30,FEET,14.1,DEGREES C,8.61,MG/L
10/05/2010,35,FEET,13.9,DEGREES C,7.92,MG/L
10/05/2010,40,FEET,13.6,DEGREES C,6.71,MG/L
10/05/2010,50,FEET,10.1,DEGREES C,.24,MG/L
10/05/2010,60,FEET,9.5,DEGREES C,.16,MG/L
10/05/2010,65,FEET,9.2,DEGREES C,.1,MG/L
05/11/2011,5,FEET,7.9,DEGREES C,11.18,MG/L
05/11/2011,10,FEET,7.6,DEGREES C,11.23,MG/L
05/11/2011,15,FEET,7.5,DEGREES C,11.25,MG/L
05/11/2011,25,FEET,6.8,DEGREES C,11.1,MG/L
05/11/2011,30,FEET,6.6,DEGREES C,11.06,MG/L
05/11/2011,35,FEET,6.4,DEGREES C,11.02,MG/L
05/11/2011,40,FEET,6.2,DEGREES C,10.89,MG/L
05/11/2011,50,FEET,6,DEGREES C,10.77,MG/L
05/11/2011,60,FEET,5.6,DEGREES C,10.47,MG/L
05/11/2011,65,FEET,5.5,DEGREES C,.19,MG/L
06/08/2011,5,FEET,21.8,DEGREES C,9,MG/L
06/08/2011,10,FEET,20.4,DEGREES C,9.37,MG/L
06/08/2011,15,FEET,18.2,DEGREES C,9.97,MG/L
06/08/2011,20,FEET,16.7,DEGREES C,10,MG/L
06/08/2011,25,FEET,12.6,DEGREES C,11.09,MG/L
06/08/2011,30,FEET,9.7,DEGREES C,11.41,MG/L
06/08/2011,35,FEET,7.9,DEGREES C,9.4,MG/L
06/08/2011,40,FEET,7.5,DEGREES C,8.2,MG/L
06/08/2011,50,FEET,6.9,DEGREES C,7.11,MG/L
06/08/2011,60,FEET,6.6,DEGREES C,5.66,MG/L
06/08/2011,65,FEET,6.6,DEGREES C,0,MG/L
06/25/2011,5,FEET,19,DEGREES C,9.25,MG/L
06/25/2011,10,FEET,18.6,DEGREES C,9.31,MG/L
06/25/2011,15,FEET,18.3,DEGREES C,9.31,MG/L
06/25/2011,20,FEET,17.6,DEGREES C,9.13,MG/L
06/25/2011,25,FEET,14.2,DEGREES C,10.36,MG/L
06/25/2011,30,FEET,10.9,DEGREES C,10.46,MG/L
06/25/2011,35,FEET,9,DEGREES C,9.47,MG/L
06/25/2011,40,FEET,8,DEGREES C,7.37,MG/L
06/25/2011,50,FEET,7.2,DEGREES C,5.33,MG/L
06/25/2011,60,FEET,6.7,DEGREES C,2.14,MG/L
06/25/2011,65,FEET,6.7,DEGREES C,0,MG/L
07/25/2011,5,FEET,25.1,DEGREES C,8.35,MG/L
07/25/2011,10,FEET,25.1,DEGREES C,8.31,MG/L
07/25/2011,15,FEET,25,DEGREES C,8.31,MG/L
07/25/2011,20,FEET,19.4,DEGREES C,9.65,MG/L
07/25/2011,25,FEET,15,DEGREES C,10.78,MG/L
07/25/2011,30,FEET,11.2,DEGREES C,9.43,MG/L
07/25/2011,35,FEET,9.7,DEGREES C,7.86,MG/L
07/25/2011,40,FEET,8.6,DEGREES C,6.47,MG/L
07/25/2011,50,FEET,7.3,DEGREES C,1.48,MG/L
07/25/2011,60,FEET,6.8,DEGREES C,0,MG/L
07/25/2011,65,FEET,6.8,DEGREES C,0,MG/L
08/11/2011,5,FEET,23.5,DEGREES C,8.54,MG/L
08/11/2011,10,FEET,23.3,DEGREES C,8.52,MG/L
08/11/2011,15,FEET,23.2,DEGREES C,8.47,MG/L
08/11/2011,20,FEET,22.3,DEGREES C,9.13,MG/L
08/11/2011,25,FEET,16.3,DEGREES C,10.8,MG/L
08/11/2011,30,FEET,13,DEGREES C,10.45,MG/L
08/11/2011,35,FEET,9.8,DEGREES C,6.72,MG/L
08/11/2011,40,FEET,8.5,DEGREES C,3.34,MG/L
08/11/2011,50,FEET,7.5,DEGREES C,.06,MG/L
08/11/2011,60,FEET,7,DEGREES C,0,MG/L
08/11/2011,65,FEET,7,DEGREES C,0,MG/L
09/07/2011,5,FEET,20.6,DEGREES C,8.9,MG/L
09/07/2011,10,FEET,20.5,DEGREES C,8.86,MG/L
09/07/2011,15,FEET,20.5,DEGREES C,8.81,MG/L
09/07/2011,20,FEET,20.4,DEGREES C,8.74,MG/L
09/07/2011,25,FEET,19.3,DEGREES C,9.31,MG/L
09/07/2011,30,FEET,13.7,DEGREES C,9.22,MG/L
09/07/2011,35,FEET,10.7,DEGREES C,4.38,MG/L
09/07/2011,40,FEET,8.9,DEGREES C,1.56,MG/L
09/07/2011,50,FEET,7.7,DEGREES C,.04,MG/L
09/07/2011,60,FEET,7.3,DEGREES C,0,MG/L
09/07/2011,65,FEET,7.2,DEGREES C,0,MG/L
09/19/2011,5,FEET,17.5,DEGREES C,9.06,MG/L
09/19/2011,10,FEET,17.5,DEGREES C,9.03,MG/L
09/19/2011,15,FEET,17.5,DEGREES C,9.02,MG/L
09/19/2011,20,FEET,17.4,DEGREES C,8.99,MG/L
09/19/2011,25,FEET,17.4,DEGREES C,8.94,MG/L
09/19/2011,30,FEET,16.7,DEGREES C,8.65,MG/L
09/19/2011,35,FEET,12.5,DEGREES C,6.69,MG/L
09/19/2011,40,FEET,8.7,DEGREES C,.78,MG/L
09/19/2011,50,FEET,7.8,DEGREES C,0,MG/L
09/19/2011,60,FEET,7.2,DEGREES C,0,MG/L
09/19/2011,65,FEET,7.1,DEGREES C,0,MG/L
04/13/2012,5,FEET,44.6,DEGREES F,11.19,MG/L
04/13/2012,10,FEET,44.6,DEGREES F,11.18,MG/L
04/13/2012,15,FEET,44.5,DEGREES F,11.15,MG/L
04/13/2012,20,FEET,44.5,DEGREES F,11.13,MG/L
04/13/2012,25,FEET,44.4,DEGREES F,11.11,MG/L
04/13/2012,30,FEET,44.4,DEGREES F,11.09,MG/L
04/13/2012,35,FEET,44.4,DEGREES F,11.07,MG/L
04/13/2012,40,FEET,44.4,DEGREES F,11.05,MG/L
04/13/2012,50,FEET,44,DEGREES F,10.63,MG/L
04/13/2012,60,FEET,43.8,DEGREES F,10.46,MG/L
04/13/2012,65,FEET,43.5,DEGREES F,.16,MG/L
05/31/2012,5,FEET,62.8,DEGREES F,9.45,MG/L
05/31/2012,10,FEET,62.8,DEGREES F,9.39,MG/L
05/31/2012,15,FEET,62.8,DEGREES F,9.35,MG/L
05/31/2012,20,FEET,62.8,DEGREES F,9.31,MG/L
05/31/2012,25,FEET,56.9,DEGREES F,10.92,MG/L
05/31/2012,30,FEET,52.6,DEGREES F,10.96,MG/L
05/31/2012,35,FEET,50.6,DEGREES F,10.44,MG/L
05/31/2012,40,FEET,49.1,DEGREES F,7.5,MG/L
05/31/2012,50,FEET,47.6,DEGREES F,5.12,MG/L
05/31/2012,60,FEET,47.1,DEGREES F,3.03,MG/L
05/31/2012,65,FEET,46.9,DEGREES F,.31,MG/L
07/11/2012,5,FEET,79.3,DEGREES F,8.2,MG/L
07/11/2012,10,FEET,79,DEGREES F,8.22,MG/L
07/11/2012,15,FEET,78.6,DEGREES F,8.2,MG/L
07/11/2012,20,FEET,72.8,DEGREES F,9.27,MG/L
07/11/2012,25,FEET,64.2,DEGREES F,10.51,MG/L
07/11/2012,30,FEET,57,DEGREES F,9.76,MG/L
07/11/2012,35,FEET,52.7,DEGREES F,7.15,MG/L
07/11/2012,40,FEET,50.1,DEGREES F,3.28,MG/L
07/11/2012,50,FEET,48.4,DEGREES F,.55,MG/L
07/11/2012,60,FEET,47.7,DEGREES F,.03,MG/L
07/11/2012,65,FEET,47.5,DEGREES F,0,MG/L
07/25/2012,5,FEET,79.7,DEGREES F,7.84,MG/L
07/25/2012,10,FEET,79.4,DEGREES F,7.86,MG/L
07/25/2012,15,FEET,79.3,DEGREES F,7.86,MG/L
07/25/2012,20,FEET,77,DEGREES F,8.5,MG/L
07/25/2012,25,FEET,62.2,DEGREES F,10.44,MG/L
07/25/2012,30,FEET,59.8,DEGREES F,10.13,MG/L
07/25/2012,35,FEET,54.2,DEGREES F,6.74,MG/L
07/25/2012,40,FEET,50.8,DEGREES F,2.59,MG/L
07/25/2012,50,FEET,48.3,DEGREES F,.04,MG/L
07/25/2012,60,FEET,47.6,DEGREES F,0,MG/L
07/25/2012,65,FEET,47.6,DEGREES F,0,MG/L
08/22/2012,5,FEET,70.8,DEGREES F,8.69,MG/L
08/22/2012,10,FEET,70.7,DEGREES F,8.69,MG/L
08/22/2012,15,FEET,70.5,DEGREES F,8.66,MG/L
08/22/2012,20,FEET,70.3,DEGREES F,8.59,MG/L
08/22/2012,25,FEET,69.9,DEGREES F,8.46,MG/L
08/22/2012,30,FEET,63.4,DEGREES F,10.2,MG/L
08/22/2012,35,FEET,55.7,DEGREES F,5.78,MG/L
08/22/2012,40,FEET,51.7,DEGREES F,.97,MG/L
08/22/2012,50,FEET,48.9,DEGREES F,.06,MG/L
08/22/2012,60,FEET,48,DEGREES F,0,MG/L
08/22/2012,65,FEET,47.8,DEGREES F,0,MG/L
05/25/2013,5,FEET,57.4,DEGREES F,10.36,MG/L
05/25/2013,10,FEET,56.8,DEGREES F,10.41,MG/L
05/25/2013,15,FEET,53.9,DEGREES F,10.81,MG/L
05/25/2013,20,FEET,48.8,DEGREES F,10.91,MG/L
05/25/2013,25,FEET,45.8,DEGREES F,10.35,MG/L
05/25/2013,30,FEET,44.7,DEGREES F,9.93,MG/L
05/25/2013,35,FEET,44.2,DEGREES F,9.67,MG/L
05/25/2013,40,FEET,43.6,DEGREES F,9.38,MG/L
05/25/2013,50,FEET,43.2,DEGREES F,9.26,MG/L
05/25/2013,60,FEET,42.8,DEGREES F,8.55,MG/L
05/25/2013,65,FEET,42.6,DEGREES F,.18,MG/L
06/24/2013,5,FEET,69.9,DEGREES F,8.84,MG/L
06/24/2013,10,FEET,69.2,DEGREES F,8.92,MG/L
06/24/2013,15,FEET,66.7,DEGREES F,9.29,MG/L
06/24/2013,20,FEET,55,DEGREES F,11.87,MG/L
06/24/2013,25,FEET,50.5,DEGREES F,12.19,MG/L
06/24/2013,30,FEET,47.3,DEGREES F,10.09,MG/L
06/24/2013,35,FEET,45.9,DEGREES F,8.69,MG/L
06/24/2013,40,FEET,45,DEGREES F,7.88,MG/L
06/24/2013,50,FEET,43.6,DEGREES F,5.96,MG/L
06/24/2013,60,FEET,43.1,DEGREES F,3.36,MG/L
06/24/2013,65,FEET,43.1,DEGREES F,.12,MG/L
07/20/2013,5,FEET,77.9,DEGREES F,8.03,MG/L
07/20/2013,10,FEET,78.1,DEGREES F,7.98,MG/L
07/20/2013,15,FEET,77.9,DEGREES F,7.96,MG/L
07/20/2013,20,FEET,60.7,DEGREES F,11.8,MG/L
07/20/2013,25,FEET,53.9,DEGREES F,11.73,MG/L
07/20/2013,30,FEET,48.7,DEGREES F,10,MG/L
07/20/2013,35,FEET,47.2,DEGREES F,8.4,MG/L
07/20/2013,40,FEET,45.5,DEGREES F,5.4,MG/L
07/20/2013,50,FEET,44.1,DEGREES F,2.74,MG/L
07/20/2013,60,FEET,43.6,DEGREES F,.77,MG/L
07/20/2013,65,FEET,43.5,DEGREES F,.11,MG/L
08/29/2013,5,FEET,75.1,DEGREES F,8.59,MG/L
08/29/2013,10,FEET,75.1,DEGREES F,8.57,MG/L
08/29/2013,15,FEET,75,DEGREES F,8.55,MG/L
08/29/2013,20,FEET,70.8,DEGREES F,9.03,MG/L
08/29/2013,25,FEET,60.6,DEGREES F,10.92,MG/L
08/29/2013,30,FEET,53.4,DEGREES F,9.14,MG/L
08/29/2013,35,FEET,48.9,DEGREES F,5.94,MG/L
08/29/2013,40,FEET,46.6,DEGREES F,2.92,MG/L
08/29/2013,50,FEET,44.7,DEGREES F,.12,MG/L
08/29/2013,60,FEET,44,DEGREES F,.07,MG/L
08/29/2013,65,FEET,43.8,DEGREES F,.03,MG/L
05/23/2014,5,FEET,52.4,DEGREES F,10.82,MG/L
05/23/2014,10,FEET,51.8,DEGREES F,10.82,MG/L
05/23/2014,15,FEET,51,DEGREES F,10.84,MG/L
05/23/2014,20,FEET,49.8,DEGREES F,10.83,MG/L
05/23/2014,25,FEET,48,DEGREES F,10.61,MG/L
05/23/2014,30,FEET,45.5,DEGREES F,10,MG/L
05/23/2014,35,FEET,44.6,DEGREES F,9.94,MG/L
05/23/2014,40,FEET,43.8,DEGREES F,9.44,MG/L
05/23/2014,50,FEET,42.2,DEGREES F,8.38,MG/L
05/23/2014,60,FEET,41.7,DEGREES F,7.77,MG/L
05/23/2014,65,FEET,41.6,DEGREES F,.17,MG/L
06/22/2014,5,FEET,67.1,DEGREES F,8.77,MG/L
06/22/2014,10,FEET,66.7,DEGREES F,8.8,MG/L
06/22/2014,15,FEET,64.3,DEGREES F,9.41,MG/L
06/22/2014,20,FEET,57.1,DEGREES F,11.16,MG/L
06/22/2014,25,FEET,52.1,DEGREES F,11.28,MG/L
06/22/2014,30,FEET,47.7,DEGREES F,10.16,MG/L
06/22/2014,35,FEET,44.9,DEGREES F,7.66,MG/L
06/22/2014,40,FEET,43.8,DEGREES F,6.4,MG/L
06/22/2014,50,FEET,43,DEGREES F,4.81,MG/L
06/22/2014,60,FEET,42.2,DEGREES F,.44,MG/L
06/22/2014,65,FEET,42.2,DEGREES F,.1,MG/L
07/23/2014,5,FEET,72.4,DEGREES F,8.4,MG/L
07/23/2014,10,FEET,72,DEGREES F,8.37,MG/L
07/23/2014,15,FEET,71.8,DEGREES F,8.36,MG/L
07/23/2014,20,FEET,68.5,DEGREES F,8.66,MG/L
07/23/2014,25,FEET,55.5,DEGREES F,11.46,MG/L
07/23/2014,30,FEET,49.5,DEGREES F,9,MG/L
07/23/2014,35,FEET,47.4,DEGREES F,6.84,MG/L
07/23/2014,40,FEET,45.4,DEGREES F,4.26,MG/L
07/23/2014,50,FEET,43.2,DEGREES F,2.29,MG/L
07/23/2014,60,FEET,42.7,DEGREES F,.13,MG/L
07/23/2014,65,FEET,42.6,DEGREES F,.08,MG/L
09/03/2014,5,FEET,69.3,DEGREES F,8.62,MG/L
09/03/2014,10,FEET,69.3,DEGREES F,8.59,MG/L
09/03/2014,15,FEET,69.3,DEGREES F,8.56,MG/L
09/03/2014,20,FEET,69.2,DEGREES F,8.54,MG/L
09/03/2014,25,FEET,69.8,DEGREES F,10.12,MG/L
09/03/2014,30,FEET,52,DEGREES F,8.17,MG/L
09/03/2014,35,FEET,47,DEGREES F,3.89,MG/L
